GFPT1	NM_002056.4	NM_002056	10.5	NM_002056.4:168;NM_001244710.2:16;NM_001244710.1:7
HLA-A	NM_002116.8	NM_002116	3.0	NM_002116.8:3;NM_001242758.1:1
HARS1	NM_002109.6	NM_002109	21.6	NM_002109.6:108;NM_012208.4:5;NM_001258040.2:1
IRS1	NM_005544.2	NM_005544	24.0	NM_005544.2:24
SLC20A2	NM_001257180.2	NM_001257180	18.2	NM_001257180.2:91;NM_006749.5:5
MOG	NM_206809.4	NM_206809	1.0	NM_206809.4:1
MYBPC1	NM_002465.4	NM_002465	82.0	NM_002465.4:82
PRRX1	NM_022716.4	NM_022716	10.0	NM_022716.4:10
PLIN1	NM_002666.5	NM_002666	31.0	NM_002666.5:31
ACP5	NM_001611.5	NM_001611	59.0	NM_001611.5:59
PSMB8	NM_004159.5	NM_004159	10.8	NM_004159.5:43;NM_148919.4:4
CSTA	NM_005213.4	NM_005213	6.0	NM_005213.4:6
CD4	NM_000616.5	NM_000616	11.0	NM_000616.5:11
THRA	NM_001190919.1	NM_001190919	21.0	NM_001190919.1:21;NM_021724.5:1
GLUD2	NM_012084.4	NM_012084	5.0	NM_012084.4:5
CHRDL1	NM_001143981.2	NM_001143981	18.0	NM_001143981.2:18
MT-TC	NC_012920.1	NC_012920	30.0	NC_012920.1:30
SMARCA2	NM_003070.5	NM_003070	184.0	NM_003070.5:184
PDE4D	NM_001104631.2	NM_001104631	66.0	NM_001104631.2:132;NM_001165899.2:2
AKR1C2	NM_001354.5	NM_001354	5.0	NM_001354.5:5
AKR1C4	NM_001818.4	NM_001818	5.0	NM_001818.4:5
EIF4G1	NM_198241.3	NM_198241	13.0	NM_198241.3:13
MASP1	NM_001879.5	NM_001879	3.4	NM_001879.5:51;NM_139125.4:15
PTPRO	NM_030667.3	NM_030667	18.0	NM_030667.3:18
PLA2G5	NM_000929.3	NM_000929	6.0	NM_000929.3:6
MTNR1B	NM_005959.3	NM_005959	6.0	NM_005959.3:6
IL11RA	NM_001142784.2	NM_001142784	1.7	NM_001142784.2:12;NM_001142784.3:7
SERPINH1	NM_001235.4	NM_001235	5.1	NM_001235.4:61;NM_001235.5:12;NM_001235.3:5
MAP3K1	NM_005921.2	NM_005921	79.0	NM_005921.2:79
SCARB1	NM_005505.5	NM_005505	8.0	NM_005505.5:8
CLASP1	NM_015282.3	NM_015282	18.0	NM_015282.3:18
RNU4ATAC	NR_023343.1	NR_023343	4.0	NR_023343.1:4
SLCO2A1	NM_005630.3	NM_005630	44.0	NM_005630.3:44
MYO1E	NM_004998.4	NM_004998	25.0	NM_004998.4:25
NCF4	NM_000631.5	NM_000631	82.0	NM_000631.5:82
VPS35	NM_018206.6	NM_018206	63.0	NM_018206.6:63
ORC1	NM_004153.4	NM_004153	75.0	NM_004153.4:75;NM_001190818.1:1
SIGMAR1	NM_005866.4	NM_005866	41.0	NM_005866.4:41
PLCD1	NM_006225.4	NM_006225	21.0	NM_006225.4:21
RAB18	NM_021252.5	NM_021252	23.0	NM_021252.5:92;NM_001256410.1:4
DNASE1L3	NM_004944.4	NM_004944	19.0	NM_004944.4:19
WIPF1	NM_001077269.1	NM_001077269	21.5	NM_001077269.1:43;NM_003387.5:2
FADD	NM_003824.3	NM_003824	1.7	NM_003824.3:12;NM_003824.4:7
CDC6	NM_001254.4	NM_001254	35.0	NM_001254.4:35
IGFBP7	NM_001553.3	NM_001553	3.0	NM_001553.3:3
EPB41L1	NM_012156.2	NM_012156	48.0	NM_012156.2:48
ARID1A	NM_006015.6	NM_006015	136.0	NM_006015.6:136
BAP1	NM_004656.4	NM_004656	861.0	NM_004656.4:861
ABCG2	NM_004827.3	NM_004827	4.0	NM_004827.3:8;NM_001257386.2:2
SMARCE1	NM_003079.5	NM_003079	171.0	NM_003079.5:171
CUL3	NM_003590.5	NM_003590	98.0	NM_003590.5:98;NM_003590.4:1
RTN2	NM_005619.5	NM_005619	74.0	NM_005619.5:74;NM_206900.3:1
KIF22	NM_001256269.2	NM_001256269	1.6	NM_001256269.2:19;NM_007317.3:12;NM_007317.2:3
FZD6	NM_003506.4	NM_003506	5.0	NM_003506.4:5
CRADD	NM_003805.5	NM_003805	15.0	NM_003805.5:15
ADAM17	NM_003183.6	NM_003183	80.0	NM_003183.6:80
BANF1	NM_003860.4	NM_003860	1.6	NM_003860.4:11;NM_001143985.1:7;NM_001242481.2:5
EFTUD2	NM_004247.4	NM_004247	89.0	NM_004247.4:89
GOSR2	NM_004287.4	NM_004287	18.3	NM_004287.4:128;NM_004287.5:7;NM_054022.4:2;NM_001321133.2:1;NM_001321134.1:1
BLOC1S6	NM_012388.3	NM_012388	9.0	NM_012388.3:45;NM_012388.4:5
MAN1B1	NM_016219.5	NM_016219	78.0	NM_016219.5:156;NM_016219.4:2
LAMC3	NM_006059.4	NM_006059	110.0	NM_006059.4:220;NM_006059.3:2
SLCO1B1	NM_006446.5	NM_006446	27.5	NM_006446.5:55;NM_006446.4:2
SH2B3	NM_005475.3	NM_005475	1.8	NM_005475.3:7;NM_005475.2:4;NM_001291424.1:3
CYP26B1	NM_019885.3	NM_019885	26.0	NM_019885.3:26
DIABLO	NM_019887.6	NM_019887	2.8	NM_019887.6:11;NM_030765.4:4;NM_138930.3:2;NM_001371333.1:2;NM_001278302.1:1
NCSTN	NM_015331.3	NM_015331	16.0	NM_015331.3:16
ABCB6	NM_005689.4	NM_005689	28.0	NM_005689.4:28
IL17RA	NM_014339.6	NM_014339	9.6	NM_014339.6:258;NM_014339.7:27;NM_001289905.1:6
CDT1	NM_030928.4	NM_030928	80.0	NM_030928.4:80
RIPK4	NM_020639.3	NM_020639	98.0	NM_020639.3:98;NM_020639.2:1
KLHL3	NM_017415.3	NM_017415	127.0	NM_017415.3:127
PIGN	NM_176787.5	NM_176787	237.0	NM_176787.5:237
ATP5F1E	NM_006886.4	NM_006886	12.0	NM_006886.4:12
TPK1	NM_022445.4	NM_022445	61.0	NM_022445.4:61
B3GAT3	NM_012200.4	NM_012200	25.0	NM_012200.4:25
ST3GAL3	NM_174963.5	NM_174963	90.0	NM_174963.5:90
IL17F	NM_052872.3	NM_052872	6.7	NM_052872.3:20;NM_052872.4:3
GDF3	NM_020634.3	NM_020634	18.0	NM_020634.3:18
JAM3	NM_032801.5	NM_032801	19.0	NM_032801.5:19
LIAS	NM_006859.4	NM_006859	113.0	NM_006859.4:113;NM_001363700.2:1
TRAF3IP2	NM_147686.4	NM_147686	48.0	NM_147686.4:48;NM_147200.3:1
FKBP10	NM_021939.3	NM_021939	3.1	NM_021939.3:85;NM_021939.4:27
TRPV3	NM_145068.4	NM_145068	13.5	NM_145068.4:149;NM_145068.3:11
MRPL3	NM_007208.4	NM_007208	32.0	NM_007208.4:32
FYCO1	NM_024513.4	NM_024513	177.0	NM_024513.4:177
ORC6	NM_014321.4	NM_014321	47.0	NM_014321.4:47;NM_018206.6:1
SMOC2	NM_022138.3	NM_022138	11.0	NM_022138.3:11
AP4S1	NM_001128126.3	NM_001128126	35.0	NM_001128126.3:35
ADAMTS18	NM_199355.4	NM_199355	49.0	NM_199355.4:49
TWIST2	NM_001271893.4	NM_001271893	11.0	NM_001271893.4:11
PSENEN	NM_172341.4	NM_172341	3.0	NM_172341.4:6;NM_172341.3:2
CNNM2	NM_017649.5	NM_017649	72.0	NM_017649.5:72
CEP57	NM_014679.5	NM_014679	79.0	NM_014679.5:79
NAGPA	NM_016256.4	NM_016256	15.0	NM_016256.4:15
HES7	NM_001165967.2	NM_001165967	18.0	NM_001165967.2:18
DHDDS	NM_205861.3	NM_205861	24.3	NM_205861.3:73;NM_024887.3:3
CHSY1	NM_014918.5	NM_014918	54.0	NM_014918.5:54
IRGM	NM_001145805.1	NM_001145805	1.0	NM_001145805.1:1
SNIP1	NM_024700.4	NM_024700	16.0	NM_024700.4:16
SMOC1	NM_022137.6	NM_022137	43.0	NM_022137.6:43
BMPER	NM_001365308.1	NM_001365308	6.5	NM_001365308.1:72;NM_133468.5:11
MAFB	NM_005461.5	NM_005461	66.0	NM_005461.5:66
FFAR4	NM_181745.4	NM_181745	3.0	NM_181745.4:3
IER3IP1	NM_016097.5	NM_016097	27.0	NM_016097.5:27
IL31RA	NM_001242638.2	NM_001242638	9.0	NM_001242638.2:9
TECR	NM_138501.6	NM_138501	19.0	NM_138501.6:19
POLR1C	NM_203290.4	NM_203290	61.0	NM_203290.4:61;NM_001318876.1:1
AGK	NM_018238.4	NM_018238	115.0	NM_018238.4:115
GLYCTK	NM_145262.4	NM_145262	23.0	NM_145262.4:23
CEP41	NM_018718.3	NM_018718	22.0	NM_018718.3:110;NM_001257159.1:5
CTHRC1	NM_138455.4	NM_138455	1.0	NM_138455.4:1
NAT8L	NM_178557.4	NM_178557	11.0	NM_178557.4:11
ANKRD26	NM_014915.2	NM_014915	56.5	NM_014915.2:113;NM_001256053.1:2
ARHGAP31	NM_020754.4	NM_020754	182.0	NM_020754.4:182
SYT14	NM_001146261.2	NM_001146261	29.0	NM_001146261.2:29
ABCA8	NM_001288985.2	NM_001288985	6.0	NM_001288985.2:6;NM_138387.3:1
SLC30A10	NM_018713.2	NM_018713	11.7	NM_018713.2:35;NR_046437.1:3;NM_018713.3:2
ANKRD11	NM_013275.6	NM_013275	465.0	NM_013275.6:465
DNAJC5	NM_025219.3	NM_025219	94.5	NM_025219.3:189;NM_025219.2:2
KIF7	NM_198525.3	NM_198525	280.0	NM_198525.3:280
DNAJB6	NM_058246.4	NM_058246	171.0	NM_058246.4:171
ASXL1	NM_015338.5	NM_015338	2.7	NM_015338.5:147;NM_015338.6:55;NM_001164603.1:18;NM_001363734.1:11
ERLIN2	NM_007175.8	NM_007175	40.0	NM_007175.8:40
HEPACAM	NM_152722.5	NM_152722	47.0	NM_152722.5:94;NM_152722.4:2
B9D2	NM_030578.4	NM_030578	46.0	NM_030578.4:46
TTC21B	NM_024753.5	NM_024753	32.9	NM_024753.5:230;NM_024753.4:7
ZNF469	NM_001367624.1	NM_001367624	34.1	NM_001367624.1:512;NM_001127464.2:15;NM_001367624.2:2
CHKB	NM_005198.4	NM_005198	7.4	NM_005198.4:104;NM_005198.5:14;NR_027928.2:1
MEGF10	NM_001256545.2	NM_001256545	166.5	NM_001256545.2:333;NM_032446.3:2
COLEC11	NM_024027.5	NM_024027	1.7	NM_024027.5:12;NM_024027.4:7;NM_199235.3:1
WRAP53	NM_018081.2	NM_018081	54.0	NM_018081.2:54;NM_001143990.1:1
SMARCAD1	NM_001128430.2	NM_001128430	17.0	NM_001128430.2:17
CTC1	NM_025099.6	NM_025099	160.0	NM_025099.6:320;NM_025099.5:2
SLX4	NM_032444.4	NM_032444	532.0	NM_032444.4:532
BOLA3	NM_212552.3	NM_212552	25.0	NM_212552.3:25
KBTBD13	NM_001101362.2	NM_001101362	194.0	NM_001101362.2:194
BICC1	NM_001080512.3	NM_001080512	13.0	NM_001080512.3:13
TTC19	NM_017775.4	NM_017775	10.3	NM_017775.4:113;NM_001042697.2:11;NM_017775.3:5;NM_006311.4:1
TGM6	NM_198994.3	NM_198994	121.0	NM_198994.3:121
COA5	NM_001008215.3	NM_001008215	10.0	NM_001008215.3:10;NM_014044.6:1
LIPN	NM_001102469.1	NM_001102469	9.0	NM_001102469.1:9
ZBTB24	NM_014797.2	NM_014797	1.5	NM_014797.2:44;NM_014797.3:29;NM_001286613.1:2
TMCO1	NM_019026.4	NM_019026	2.3	NM_019026.4:7;NM_001256164.1:3;NM_019026.5:3;NM_001256165.1:1
B9D1	NM_015681.5	NM_015681	38.0	NM_015681.5:38;NM_001321218.2:1;NM_001368769.2:1
CCDC8	NM_032040.5	NM_032040	21.0	NM_032040.5:21
ZNF644	NM_201269.3	NM_201269	18.0	NM_201269.3:18
PRDM5	NM_018699.3	NM_018699	97.0	NM_018699.3:97
NBEAL2	NM_015175.2	NM_015175	4.2	NM_015175.2:137;NM_015175.3:33;NM_001365116.2:3
DIS3L2	NM_152383.4	NM_152383	34.6	NM_152383.4:553;NM_001257281.2:16
ASCC1	NM_001198800.3	NM_001198800	23.0	NM_001198800.3:23
OPLAH	NM_017570.5	NM_017570	54.0	NM_017570.5:54
ACSF3	NM_174917.5	NM_174917	165.0	NM_174917.5:165
POLR3A	NM_007055.4	NM_007055	227.0	NM_007055.4:227
CFAP57	NM_152498.3	NM_152498	1.0	NM_152498.3:1
GLCCI1	NM_138426.3	NM_138426	1.0	NM_138426.3:1
UVSSA	NM_020894.4	NM_020894	13.0	NM_020894.4:13
POLR3B	NM_018082.6	NM_018082	38.5	NM_018082.6:77;NM_018082.5:2
GAS1	NM_002048.3	NM_002048	9.0	NM_002048.3:9
RHBDF2	NM_024599.5	NM_024599	87.0	NM_024599.5:87
TSHZ1	NM_005786.6	NM_005786	112.0	NM_005786.6:112
TMEM138	NM_016464.5	NM_016464	5.3	NM_016464.5:37;NM_001161454.1:7;NM_016464.4:3
C8orf37	NM_177965.4	NM_177965	42.0	NM_177965.4:42;NM_177965.3:1
COX14	NM_032901.4	NM_032901	6.0	NM_032901.4:6
GPR179	NM_001004334.3	NM_001004334	141.0	NM_001004334.3:141;NM_001004334.4:1
NDUFA12	NM_018838.5	NM_018838	16.0	NM_018838.5:16;NM_018838.4:1
ARID1B	NM_020732.3	NM_020732	1.6	NM_020732.3:249;NM_017519.2:156;NM_001363725.2:5;NM_001346813.1:5;NM_001374820.1:5
ROGDI	NM_024589.2	NM_024589	5.4	NM_024589.2:135;NM_024589.3:25
CEACAM16	NM_001039213.4	NM_001039213	59.0	NM_001039213.4:59
IFITM3	NM_021034.3	NM_021034	1.0	NM_021034.3:1
DNAAF3	NM_178837.4	NM_178837	141.0	NM_178837.4:141
RNF170	NM_030954.4	NM_030954	5.0	NM_030954.4:5;NM_001160224.2:1
CARD14	NM_001366385.1	NM_001366385	212.0	NM_001366385.1:212
DST	NM_015548.5	NM_015548	266.5	NM_015548.5:533;NM_001144769.3:2;NM_183380.3:1;NM_001723.5:1
GNAI3	NM_006496.4	NM_006496	7.0	NM_006496.4:7
SF3B4	NM_005850.5	NM_005850	8.8	NM_005850.5:53;NM_005850.4:6
HTR1A	NM_000524.4	NM_000524	3.0	NM_000524.4:9;NM_000524.3:3
SRP72	NM_006947.4	NM_006947	68.0	NM_006947.4:68
CEP135	NM_025009.5	NM_025009	66.0	NM_025009.5:66
NSUN2	NM_017755.6	NM_017755	9.2	NM_017755.6:111;NM_017755.5:12
IFT140	NM_014714.4	NM_014714	261.0	NM_014714.4:261;NM_014714.3:1
KANSL1	NM_001193466.2	NM_001193466	171.0	NM_001193466.2:513;NM_015443.3:3
DAG1	NM_001165928.3	NM_001165928	247.0	NM_001165928.3:247
SERPINF1	NM_002615.7	NM_002615	35.5	NM_002615.7:71;NM_001329904.1:2
SP7	NM_001173467.3	NM_001173467	46.0	NM_001173467.3:46
IRX5	NM_005853.6	NM_005853	23.0	NM_005853.6:23
STAT4	NM_003151.4	NM_003151	21.0	NM_003151.4:21
FUZ	NM_025129.5	NM_025129	24.0	NM_025129.5:24
CR2	NM_001006658.2	NM_001006658	2.2	NM_001006658.2:82;NM_001006658.3:38;NM_001877.5:12
SLC52A2	NM_024531.5	NM_024531	3.8	NM_024531.5:120;NM_001253816.2:32;NM_001363122.2:3;NM_001253816.1:2
MTO1	NM_133645.3	NM_133645	101.0	NM_133645.3:101
GJC3	NM_181538.3	NM_181538	3.0	NM_181538.3:3
CEP63	NM_001042384.2	NM_001042384	50.0	NM_001042384.2:50;NM_025180.4:1
TMEM165	NM_018475.5	NM_018475	17.5	NM_018475.5:35;NM_018475.4:2
NNT	NM_182977.3	NM_182977	31.0	NM_182977.3:31
MPC1	NM_016098.4	NM_016098	11.0	NM_016098.4:11
HOXB1	NM_002144.4	NM_002144	15.0	NM_002144.4:15
ITGA3	NM_002204.4	NM_002204	44.0	NM_002204.4:44
SEMA7A	NM_003612.5	NM_003612	8.0	NM_003612.5:8
PIGO	NM_032634.4	NM_032634	134.5	NM_032634.4:269;NM_032634.3:2
ATP1B1	NM_001677.4	NM_001677	6.0	NM_001677.4:6
CEL	NM_001807.5	NM_001807	7.0	NM_001807.5:21;NM_001807.6:3
LIG3	NM_013975.4	NM_013975	17.0	NM_013975.4:17
NOS1AP	NM_014697.3	NM_014697	15.0	NM_014697.3:15
OTOG	NM_001277269.1	NM_001277269	9.8	NM_001277269.1:313;NM_001277269.2:32;NM_001292063.1:2
GNAL	NM_182978.4	NM_182978	39.0	NM_182978.4:39
FCGR3B	NM_001244753.2	NM_001244753	1.5	NM_001244753.2:3;NM_000570.4:2
VAX1	NM_001112704.2	NM_001112704	18.0	NM_001112704.2:18
NFIX	NM_002501.4	NM_002501	93.0	NM_002501.4:93;NM_001271043.2:1
GRIP1	NM_021150.4	NM_021150	99.0	NM_021150.4:99
SLC17A3	NM_001098486.2	NM_001098486	2.0	NM_001098486.2:2
RAB40AL	NM_001031834.1	NM_001031834	10.0	NM_001031834.1:10
PFN1	NM_005022.3	NM_005022	1.5	NM_005022.3:6;NM_005022.4:4
CCS	NM_005125.2	NM_005125	1.0	NM_005125.2:1
NBAS	NM_015909.4	NM_015909	100.0	NM_015909.4:100
RBPJ	NM_005349.3	NM_005349	32.0	NM_005349.3:32
TCTN3	NM_015631.6	NM_015631	68.0	NM_015631.6:68;NM_001143973.1:1;NM_015631.5:1
POC1A	NM_015426.5	NM_015426	23.0	NM_015426.5:23
CCDC78	NM_001031737.3	NM_001031737	141.0	NM_001031737.3:141
FAN1	NM_014967.5	NM_014967	64.0	NM_014967.5:64
SEPTIN12	NM_144605.5	NM_144605	3.0	NM_144605.5:3
SMAD6	NM_005585.5	NM_005585	154.0	NM_005585.5:154
NMNAT1	NM_022787.4	NM_022787	28.0	NM_022787.4:28
GRM1	NM_001278064.2	NM_001278064	86.0	NM_001278064.2:86
RTTN	NM_173630.4	NM_173630	212.0	NM_173630.4:212
POMGNT2	NM_032806.6	NM_032806	141.0	NM_032806.6:141
ODAPH	NM_001206981.2	NM_001206981	6.0	NM_001206981.2:6;NM_178497.3:1
MCM4	NM_182746.3	NM_182746	5.6	NM_182746.3:79;NM_005914.4:14;NM_005914.3:2
CFHR5	NM_030787.3	NM_030787	4.6	NM_030787.3:55;NM_030787.4:12
PDE6H	NM_006205.3	NM_006205	14.0	NM_006205.3:14;NM_006205.2:1
TRAF3	NM_003300.4	NM_003300	1.6	NM_003300.4:24;NM_145725.3:15
TICAM1	NM_182919.3	NM_182919	82.0	NM_182919.3:82
ZNF423	NM_001271620.2	NM_001271620	146.0	NM_001271620.2:146
NIN	NM_020921.3	NM_020921	107.0	NM_020921.3:107
WDR11	NM_018117.12	NM_018117	53.0	NM_018117.12:53
TSPEAR	NM_144991.3	NM_144991	103.0	NM_144991.3:103
HINT1	NM_005340.7	NM_005340	40.0	NM_005340.7:40
ABCD4	NM_005050.4	NM_005050	98.0	NM_005050.4:98;NM_005050.3:1
STK4	NM_006282.5	NM_006282	36.0	NM_006282.5:36
AP2S1	NM_004069.5	NM_004069	7.0	NM_004069.5:7
LRIT3	NM_198506.5	NM_198506	67.0	NM_198506.5:67
DPM2	NM_003863.3	NM_003863	9.2	NM_003863.3:37;NM_003863.4:4
SARDH	NM_001134707.2	NM_001134707	24.0	NM_001134707.2:24
INPPL1	NM_001567.4	NM_001567	49.0	NM_001567.4:49
ANO3	NM_031418.4	NM_031418	72.0	NM_031418.4:72
CYP2U1	NM_183075.3	NM_183075	59.0	NM_183075.3:59
SNRPE	NM_003094.4	NM_003094	2.0	NM_003094.4:2
SLC30A2	NM_001004434.3	NM_001004434	4.0	NM_001004434.3:4
PNPLA1	NM_173676.2	NM_173676	84.0	NM_173676.2:84
DHTKD1	NM_018706.7	NM_018706	83.0	NM_018706.7:83
PHYKPL	NM_153373.4	NM_153373	2.0	NM_153373.4:2
DGKE	NM_003647.3	NM_003647	30.0	NM_003647.3:30;NM_003647.2:1
PACS1	NM_018026.4	NM_018026	72.0	NM_018026.4:72
PDGFRB	NM_002609.4	NM_002609	115.0	NM_002609.4:115
EDA2R	NM_021783.5	NM_021783	10.0	NM_021783.5:10
TRPA1	NM_007332.3	NM_007332	11.0	NM_007332.3:11
RXYLT1	NM_014254.3	NM_014254	77.0	NM_014254.3:77
LARP7	NM_016648.4	NM_016648	41.0	NM_016648.4:41;NM_015454.2:1
HARS2	NM_012208.4	NM_012208	56.0	NM_012208.4:56
CHD8	NM_020920.4	NM_020920	186.0	NM_020920.4:186
CCDC114	NM_001364171.2	NM_001364171	147.0	NM_001364171.2:147
COL14A1	NM_021110.4	NM_021110	36.0	NM_021110.4:36
GATAD2B	NM_020699.4	NM_020699	58.0	NM_020699.4:58
TECPR2	NM_014844.5	NM_014844	217.0	NM_014844.5:217
DDHD2	NM_015214.3	NM_015214	88.0	NM_015214.3:88
DNAAF5	NM_017802.4	NM_017802	185.0	NM_017802.4:185
CIB2	NM_006383.4	NM_006383	29.0	NM_006383.4:29
PLCG2	NM_002661.5	NM_002661	254.0	NM_002661.5:254
HYDIN	NM_001270974.2	NM_001270974	22.0	NM_001270974.2:22
RNF213	NM_001256071.3	NM_001256071	264.0	NM_001256071.3:264
KNL1	NM_170589.5	NM_170589	161.0	NM_170589.5:161
CIZ1	NM_001131016.2	NM_001131016	45.0	NM_001131016.2:45
PEX11B	NM_003846.3	NM_003846	43.0	NM_003846.3:43
AAGAB	NM_001271885.1	NM_001271885	13.0	NM_001271885.1:13
RPL26	NM_000987.5	NM_000987	8.0	NM_000987.5:8
VPS37A	NM_152415.3	NM_152415	54.0	NM_152415.3:54
COX7B	NM_001866.3	NM_001866	10.0	NM_001866.3:10;NM_001866.2:1
LZTFL1	NM_020347.4	NM_020347	12.0	NM_020347.4:12
ALG13	NM_001099922.3	NM_001099922	245.0	NM_001099922.3:245
OTOGL	NM_173591.3	NM_173591	196.0	NM_173591.3:196;NM_001368062.1:1
HOXC13	NM_017410.3	NM_017410	3.0	NM_017410.3:3
EARS2	NM_001308211.1	NM_001308211	1.8	NM_001308211.1:63;NM_001083614.1:35;NM_001083614.2:16
LRRC6	NM_012472.6	NM_012472	72.0	NM_012472.6:72
NOL3	NM_003946.6	NM_003946	3.0	NM_003946.6:3
CAPN5	NM_004055.5	NM_004055	24.0	NM_004055.5:24
AKT3	NM_005465.7	NM_005465	47.0	NM_005465.7:47
TMEM231	NM_001077418.3	NM_001077418	18.2	NM_001077418.3:73;NM_001077416.2:4
CLIC2	NM_001289.6	NM_001289	6.0	NM_001289.6:6
FARS2	NM_006567.5	NM_006567	128.0	NM_006567.5:128
MTFMT	NM_139242.4	NM_139242	55.0	NM_139242.4:55
MFF	NM_001277061.2	NM_001277061	39.0	NM_001277061.2:39
NDUFB3	NM_002491.3	NM_002491	14.0	NM_002491.3:14
CHMP1A	NM_002768.5	NM_002768	47.0	NM_002768.5:47
MEGF8	NM_001271938.2	NM_001271938	186.0	NM_001271938.2:186;NM_001410.2:1
IGSF1	NM_001555.5	NM_001555	31.0	NM_001555.5:31
AP1S1	NM_001283.5	NM_001283	9.0	NM_001283.5:9
SMCHD1	NM_015295.2	NM_015295	13.4	NM_015295.2:308;NM_015295.3:23
LRP1	NM_002332.3	NM_002332	90.0	NM_002332.3:90
GRIA1	NM_000827.4	NM_000827	25.0	NM_000827.4:25
CAMK2G	NM_172171.2	NM_172171	3.0	NM_172171.2:3
PHIP	NM_017934.7	NM_017934	41.0	NM_017934.7:41
EPG5	NM_020964.3	NM_020964	326.0	NM_020964.3:326
KLHL10	NM_152467.5	NM_152467	4.0	NM_152467.5:4
OR2J3	NM_001005216.3	NM_001005216	2.0	NM_001005216.3:2
POLE	NM_006231.3	NM_006231	12.2	NM_006231.3:2903;NM_006231.4:238
MGME1	NM_052865.4	NM_052865	24.0	NM_052865.4:24
ZNF335	NM_022095.4	NM_022095	111.0	NM_022095.4:111
ALDH1A3	NM_000693.4	NM_000693	44.0	NM_000693.4:44
LRIG2	NM_014813.3	NM_014813	33.0	NM_014813.3:33
CELSR3	NM_001407.3	NM_001407	19.0	NM_001407.3:19
CACNA2D2	NM_001174051.3	NM_001174051	230.0	NM_001174051.3:230
CD27	NM_001242.4	NM_001242	30.0	NM_001242.4:30
TENM3	NM_001080477.4	NM_001080477	71.0	NM_001080477.4:71
TIA1	NM_022173.4	NM_022173	34.0	NM_022173.4:34
GBA2	NM_020944.3	NM_020944	105.0	NM_020944.3:105
UQCRC2	NM_003366.4	NM_003366	28.0	NM_003366.4:28
WDR45	NM_001029896.2	NM_001029896	26.8	NM_001029896.2:134;NM_007075.3:5
LRMDA	NM_001305581.2	NM_001305581	15.0	NM_001305581.2:15
B3GALNT2	NM_152490.5	NM_152490	116.0	NM_152490.5:116
GNB4	NM_021629.4	NM_021629	51.0	NM_021629.4:51
CRYGB	NM_005210.4	NM_005210	10.0	NM_005210.4:10
LAMB1	NM_002291.3	NM_002291	179.0	NM_002291.3:179
RTEL1	NM_032957.4	NM_032957	1.1	NM_032957.4:183;NM_016434.4:160;NM_001283009.1:61;NM_016434.3:46;NM_003823.4:22;NM_001283009.2:9;NM_001283010.1:6;NM_032957.5:2
ACTN1	NM_001130004.1	NM_001130004	56.0	NM_001130004.1:56
PCDHA3	NM_018906.3	NM_018906	4.0	NM_018906.3:4
IL21R	NM_181078.3	NM_181078	70.0	NM_181078.3:70
HOPX	NM_032495.6	NM_032495	4.0	NM_032495.6:4
ASB10	NM_001142459.2	NM_001142459	5.9	NM_001142459.2:53;NM_080871.4:9
SIRT1	NM_012238.5	NM_012238	7.0	NM_012238.5:7
PIK3R5	NM_001142633.2	NM_001142633	26.0	NM_001142633.2:26
OTUD4	NM_001366057.1	NM_001366057	4.0	NM_001366057.1:4
RAB33B	NM_031296.3	NM_031296	4.1	NM_031296.3:45;NM_031296.2:11
ZNF141	NM_003441.4	NM_003441	8.0	NM_003441.4:8
SNAP29	NM_004782.4	NM_004782	101.0	NM_004782.4:101
SLC35A2	NM_005660.3	NM_005660	38.0	NM_005660.3:76;NM_001282648.1:2
STEAP3	NM_182915.3	NM_182915	17.0	NM_182915.3:17
CLMP	NM_024769.4	NM_024769	1.0	NM_024769.4:7;NM_024769.5:7
CIDEC	NM_001199551.1	NM_001199551	14.0	NM_001199551.1:14
PGAP2	NM_014489.4	NM_014489	19.0	NM_014489.4:19
SMIM1	NM_001163724.2	NM_001163724	1.0	NM_001163724.2:1
GNAQ	NM_002072.5	NM_002072	16.0	NM_002072.5:16
DUSP6	NM_001946.4	NM_001946	11.0	NM_001946.4:11
FGF17	NM_003867.4	NM_003867	11.0	NM_003867.4:11
FLRT3	NM_198391.3	NM_198391	15.0	NM_198391.3:15
SPRY4	NM_030964.4	NM_030964	15.0	NM_030964.4:15
SLC26A8	NM_052961.4	NM_052961	13.0	NM_052961.4:13
ATP8A2	NM_016529.6	NM_016529	40.0	NM_016529.6:40
HSF2	NM_004506.4	NM_004506	1.0	NM_004506.4:1
NGLY1	NM_018297.4	NM_018297	143.0	NM_018297.4:143;NM_001145294.1:1
ZC4H2	NM_018684.4	NM_018684	41.0	NM_018684.4:41
TCF12	NM_207037.2	NM_207037	52.0	NM_207037.2:52
PIEZO1	NM_001142864.4	NM_001142864	335.0	NM_001142864.4:335
EOGT	NM_001278689.2	NM_001278689	36.0	NM_001278689.2:36
DRC1	NM_145038.5	NM_145038	117.0	NM_145038.5:117
GFM2	NM_032380.5	NM_032380	60.0	NM_032380.5:60
EXOC8	NM_175876.5	NM_175876	9.0	NM_175876.5:9
CLPP	NM_006012.4	NM_006012	34.0	NM_006012.4:34
LARS2	NM_015340.4	NM_015340	121.0	NM_015340.4:121
KCTD1	NM_001142730.3	NM_001142730	14.0	NM_001142730.3:14
COX20	NM_198076.6	NM_198076	38.0	NM_198076.6:38
